attendance_rate_14d,attendance_rate_30d,absence_streak,late_ratio_14d,gpa_overall,avg_grade_last5,grade_trend,exam_fail_rate,homework_completion_rate,overdue_rate,missed_homework_streak,has_overdue_payment,max_debt_days,overdue_payment_count,dropped_out
0.665316,0.605302,0.300000,0.469389,0.415380,0.299287,0.544579,0.255789,0.586173,0.479068,0.300000,0.000000,0.000000,0.000000,0.000000
0.841015,0.879397,0.000000,0.100453,0.914363,0.936461,0.781265,0.024435,0.792713,0.073859,0.000000,0.000000,0.000000,0.000000,0.000000
0.106391,0.122652,0.700000,0.422722,0.036225,0.000000,0.258495,0.969891,0.197136,0.704241,0.500000,0.000000,0.000000,0.000000,0.000000
0.555025,0.571632,0.100000,0.201103,0.675154,0.672538,0.580522,0.055585,0.760955,0.362338,0.200000,0.000000,0.000000,0.000000,0.000000
0.486467,0.543260,0.100000,0.190686,0.456424,0.321550,0.311291,0.571912,0.210404,0.098193,0.500000,1.000000,0.028018,0.400000,1.000000
0.109335,0.157101,0.600000,0.448668,0.714901,0.655929,0.186429,0.338068,0.315381,0.632573,0.600000,1.000000,0.656912,0.400000,1.000000
0.218414,0.234769,1.000000,0.628807,0.211114,0.142234,0.175096,0.765872,0.108317,0.474001,1.000000,1.000000,1.000000,0.600000,1.000000
0.912375,0.979097,0.000000,0.142949,0.895675,0.915228,0.662975,0.027628,0.919901,0.061447,0.000000,0.000000,0.000000,0.000000,0.000000
0.770589,0.773913,0.000000,0.025170,0.908104,0.842639,0.521187,0.050434,0.863266,0.028205,0.000000,0.000000,0.000000,0.000000,0.000000
0.261371,0.353400,0.500000,0.128971,0.326830,0.174842,0.312517,0.468824,0.148228,0.325186,0.400000,0.000000,0.000000,0.000000,1.000000
0.444176,0.421744,0.100000,0.073899,0.327329,0.267236,0.550554,0.188457,0.528912,0.413486,0.200000,0.000000,0.000000,0.000000,1.000000
0.605682,0.557888,0.200000,0.127316,0.323590,0.308064,0.292648,0.362134,0.616420,0.332806,0.400000,1.000000,0.047132,0.400000,0.000000
0.846532,0.771312,0.000000,0.032004,0.564736,0.562551,0.544411,0.101457,0.933472,0.011760,0.000000,0.000000,0.000000,0.000000,0.000000
0.808739,0.787999,0.000000,0.147711,0.707087,0.736077,0.435519,0.036046,0.912126,0.092253,0.000000,0.000000,0.000000,0.000000,0.000000
0.711204,0.707927,0.000000,0.075966,0.883925,0.906339,0.510211,0.030837,0.831354,0.242329,0.000000,0.000000,0.000000,0.000000,0.000000
0.622090,0.673802,0.500000,0.494568,0.294789,0.163569,0.165032,0.559331,0.307029,0.354562,0.600000,1.000000,0.393086,0.200000,1.000000
0.724982,0.662063,0.200000,0.279787,0.853922,0.910772,0.511891,0.193312,0.721827,0.290646,0.000000,0.000000,0.000000,0.000000,0.000000
0.824043,0.841784,0.000000,0.047469,0.957520,1.000000,0.654657,0.038507,0.798966,0.037567,0.000000,0.000000,0.000000,0.000000,0.000000
0.832290,0.840019,0.000000,0.107474,0.689102,0.710949,0.627110,0.129664,0.900301,0.477495,0.200000,0.000000,0.000000,0.000000,0.000000
0.772007,0.776486,0.000000,0.151649,0.615568,0.677766,0.633182,0.039889,0.765011,0.035551,0.000000,0.000000,0.000000,0.000000,0.000000
0.897496,0.935948,0.100000,0.150387,0.889101,0.881604,0.592533,0.105673,0.635464,0.069431,0.000000,0.000000,0.000000,0.000000,0.000000
0.223920,0.358748,0.600000,0.544028,0.636916,0.479962,0.233912,0.286489,0.493160,0.439371,0.400000,0.000000,0.000000,0.000000,0.000000
0.630430,0.649761,0.000000,0.016649,0.739863,0.743670,0.516996,0.073374,0.893403,0.063529,0.000000,0.000000,0.000000,0.000000,0.000000
0.993071,0.974191,0.000000,0.234478,0.936679,0.924623,0.631927,0.061051,0.988342,0.019317,0.000000,0.000000,0.000000,0.000000,0.000000
0.830314,0.798653,0.200000,0.030330,0.911300,0.945412,0.524659,0.007120,0.835894,0.037730,0.000000,0.000000,0.000000,0.000000,0.000000
0.212798,0.324366,0.100000,0.457955,0.631231,0.468574,0.296406,0.490870,0.274485,0.419495,0.500000,0.000000,0.000000,0.000000,1.000000
0.310894,0.374459,0.100000,0.297162,0.256501,0.188671,0.227477,0.318710,0.501279,0.476043,0.300000,0.000000,0.000000,0.000000,1.000000
0.883591,0.864803,0.100000,0.150571,0.725854,0.766613,0.755130,0.051639,0.974971,0.089590,0.000000,0.000000,0.000000,0.000000,0.000000
0.355602,0.287222,0.000000,0.189742,0.662082,0.682319,0.671147,0.181582,0.754342,0.284150,0.100000,0.000000,0.000000,0.000000,0.000000
0.493048,0.398260,0.200000,0.296241,0.639967,0.631040,0.283443,0.274004,0.269202,0.261196,0.300000,0.000000,0.000000,0.000000,1.000000
0.815063,0.772533,0.000000,0.150069,0.596864,0.479745,0.653545,0.015998,0.797159,0.213977,0.000000,1.000000,0.108881,0.400000,0.000000
0.822894,0.820390,0.000000,0.131397,0.891519,0.916657,0.501252,0.091312,0.697478,0.081022,0.100000,0.000000,0.000000,0.000000,0.000000
0.820819,0.824730,0.000000,0.064705,0.586071,0.601564,0.496765,0.332708,0.914655,0.255424,0.100000,0.000000,0.000000,0.000000,0.000000
0.607027,0.556330,0.300000,0.352624,0.411009,0.312275,0.495629,0.685821,0.403102,0.131863,0.100000,0.000000,0.000000,0.000000,0.000000
0.478192,0.527734,0.100000,0.450239,0.625431,0.517215,0.268208,0.437585,0.373910,0.389763,0.500000,0.000000,0.000000,0.000000,1.000000
0.445097,0.346841,0.400000,0.483481,0.409496,0.361724,0.662329,0.476429,0.467034,0.181133,0.100000,0.000000,0.000000,0.000000,0.000000
0.885458,0.914434,0.000000,0.155712,0.756128,0.788684,0.594286,0.268413,0.547410,0.333363,0.000000,0.000000,0.000000,0.000000,0.000000
0.242325,0.289986,0.300000,0.642419,0.420240,0.314723,0.355866,0.557813,0.399544,0.447615,0.500000,1.000000,0.020859,0.400000,0.000000
0.029731,0.063373,0.900000,0.727594,0.187477,0.075394,0.253428,0.374579,0.175198,0.825244,0.700000,0.000000,0.000000,0.000000,1.000000
0.916843,0.942146,0.000000,0.226546,0.610599,0.625049,0.459782,0.403344,0.645478,0.143535,0.000000,0.000000,0.000000,0.000000,0.000000
0.457455,0.412904,0.100000,0.124315,0.683976,0.593203,0.439588,0.303864,0.888656,0.338541,0.100000,0.000000,0.000000,0.000000,0.000000
0.969973,1.000000,0.000000,0.008234,0.823308,0.865867,0.505254,0.031366,0.912052,0.255268,0.000000,0.000000,0.000000,0.000000,0.000000
0.598265,0.583558,0.100000,0.222008,0.758960,0.759373,0.484413,0.127193,0.598982,0.104780,0.000000,0.000000,0.000000,0.000000,0.000000
0.533349,0.402127,0.100000,0.211139,0.374223,0.237657,0.512902,0.455303,0.432385,0.417377,0.300000,0.000000,0.000000,0.000000,0.000000
0.438016,0.350822,0.200000,0.216404,0.414748,0.380315,0.496975,0.221091,0.489336,0.322198,0.400000,0.000000,0.000000,0.000000,1.000000
0.798767,0.755569,0.200000,0.128008,0.806875,0.798611,0.501126,0.002000,0.934174,0.379093,0.000000,0.000000,0.000000,0.000000,0.000000
0.554862,0.519175,0.000000,0.101304,0.867611,0.880919,0.581078,0.014915,0.493888,0.198042,0.000000,0.000000,0.000000,0.000000,0.000000
0.504477,0.429825,0.100000,0.357432,0.298455,0.243803,0.237700,0.459019,0.399478,0.256930,0.300000,0.000000,0.000000,0.000000,0.000000
0.773518,0.786191,0.000000,0.156513,0.606493,0.710670,0.422034,0.314513,0.519510,0.051567,0.000000,1.000000,0.025509,0.200000,0.000000
0.280123,0.206116,0.300000,0.209134,0.325440,0.235288,0.526922,0.379146,0.193433,0.454923,0.300000,1.000000,0.071856,0.600000,0.000000
0.316694,0.408744,0.500000,0.254896,0.358686,0.164286,0.340934,0.339958,0.513265,0.559052,0.500000,1.000000,0.024710,0.400000,1.000000
0.509311,0.576155,0.400000,0.543622,0.341101,0.400220,0.354997,0.343383,0.247244,0.202920,0.100000,1.000000,0.040373,0.600000,0.000000
0.800608,0.864832,0.000000,0.359219,0.434043,0.336743,0.461737,0.148957,0.695991,0.030790,0.000000,0.000000,0.000000,0.000000,0.000000
0.918283,0.938657,0.000000,0.053297,0.748586,0.771360,0.552240,0.099867,0.845826,0.065645,0.000000,0.000000,0.000000,0.000000,0.000000
0.625983,0.667458,0.000000,0.214566,0.829140,0.813123,0.530889,0.031257,0.668693,0.091941,0.000000,0.000000,0.000000,0.000000,0.000000
0.783552,0.782192,0.000000,0.047296,0.894830,0.976059,0.597170,0.023439,0.894550,0.006023,0.000000,0.000000,0.000000,0.000000,0.000000
0.447879,0.562380,0.600000,0.200034,0.512127,0.432332,0.470598,0.308864,0.262370,0.715259,0.200000,1.000000,0.460646,0.400000,0.000000
0.979808,0.949782,0.000000,0.118312,0.882908,0.868720,0.574462,0.007920,0.708503,0.007883,0.000000,0.000000,0.000000,0.000000,0.000000
0.835553,0.925121,0.000000,0.018130,0.858375,0.753025,0.546035,0.020017,0.883101,0.131912,0.000000,0.000000,0.000000,0.000000,0.000000
0.112580,0.269276,0.600000,0.637436,0.609153,0.519635,0.245520,0.722865,0.139922,0.786975,0.200000,0.000000,0.000000,0.000000,0.000000
0.639871,0.633677,0.000000,0.045658,0.887380,0.923402,0.652088,0.030228,0.747287,0.119102,0.000000,0.000000,0.000000,0.000000,0.000000
0.102775,0.134357,0.500000,0.630656,0.057593,0.000000,0.189095,0.931108,0.080841,0.627073,0.800000,1.000000,0.279730,0.400000,1.000000
0.750096,0.768691,0.200000,0.183593,0.569614,0.545785,0.502710,0.246498,0.751777,0.090853,0.000000,0.000000,0.000000,0.000000,0.000000
0.692587,0.725272,0.000000,0.071447,0.814297,0.897135,0.503752,0.117807,0.742806,0.071725,0.100000,1.000000,0.000264,0.400000,0.000000
0.845630,0.812767,0.000000,0.026777,0.703930,0.635319,0.613913,0.212008,0.851743,0.027904,0.000000,0.000000,0.000000,0.000000,0.000000
0.892224,0.894783,0.000000,0.173016,0.846853,0.742416,0.665140,0.044301,0.961561,0.032523,0.000000,0.000000,0.000000,0.000000,0.000000
0.851219,0.836459,0.000000,0.110201,0.694317,0.799318,0.577981,0.070819,0.663770,0.256894,0.200000,1.000000,0.001675,0.400000,0.000000
0.575323,0.555059,0.000000,0.229609,0.719781,0.766548,0.477865,0.334047,0.841443,0.155704,0.100000,0.000000,0.000000,0.000000,0.000000
0.344157,0.334423,0.200000,0.358789,0.284389,0.312950,0.470272,0.331205,0.540313,0.187546,0.000000,1.000000,0.324538,0.400000,0.000000
0.818894,0.846698,0.000000,0.400942,0.644017,0.568241,0.382468,0.207803,0.566295,0.284047,0.100000,0.000000,0.000000,0.000000,0.000000
0.849267,0.864414,0.000000,0.015075,0.831677,0.889891,0.554107,0.045839,0.614394,0.036715,0.000000,0.000000,0.000000,0.000000,0.000000
0.919420,0.902612,0.000000,0.032401,0.732293,0.718612,0.640326,0.044677,0.803477,0.098596,0.000000,0.000000,0.000000,0.000000,0.000000
0.753071,0.716564,0.000000,0.115873,0.701436,0.625088,0.709796,0.090824,0.797769,0.231509,0.100000,0.000000,0.000000,0.000000,0.000000
0.941865,0.930860,0.000000,0.154878,0.668469,0.705811,0.708505,0.038969,0.961273,0.005664,0.000000,0.000000,0.000000,0.000000,0.000000
0.931868,0.966875,0.200000,0.129688,0.861810,0.911586,0.545192,0.022670,0.837322,0.048722,0.000000,0.000000,0.000000,0.000000,0.000000
0.888699,0.811044,0.000000,0.361444,0.523669,0.468651,0.473875,0.057480,0.868107,0.345176,0.100000,0.000000,0.000000,0.000000,0.000000
0.227388,0.206845,0.200000,0.080705,0.910408,0.894706,0.259179,0.070448,0.893889,0.130312,0.000000,0.000000,0.000000,0.000000,0.000000
0.920819,0.897063,0.100000,0.040890,0.377168,0.381297,0.779777,0.189019,0.688956,0.129887,0.000000,0.000000,0.000000,0.000000,0.000000
0.309549,0.214655,0.400000,0.138580,0.448853,0.588324,0.527931,0.307228,0.542755,0.285331,0.100000,0.000000,0.000000,0.000000,1.000000
0.852084,0.839872,0.100000,0.465380,0.801913,0.753659,0.668200,0.308222,0.602830,0.484489,0.100000,0.000000,0.000000,0.000000,0.000000
0.682703,0.586845,0.000000,0.320471,0.640548,0.732080,0.551189,0.308398,0.539180,0.164096,0.200000,1.000000,0.096640,0.400000,0.000000
0.813279,0.799313,0.000000,0.272214,0.645824,0.695132,0.578047,0.071206,0.938902,0.002147,0.000000,0.000000,0.000000,0.000000,0.000000
0.276541,0.307305,0.200000,0.225675,0.420582,0.283280,0.326659,0.609374,0.302572,0.429094,0.500000,1.000000,0.229222,0.400000,0.000000
0.486997,0.328758,0.200000,0.206399,0.186812,0.185180,0.347098,0.319420,0.618364,0.336585,0.300000,1.000000,0.207759,0.200000,0.000000
0.369050,0.330989,0.300000,0.138233,0.456388,0.419275,0.412087,0.525612,0.607900,0.362092,0.100000,0.000000,0.000000,0.000000,0.000000
0.440288,0.498411,0.300000,0.501787,0.327616,0.267469,0.305578,0.250792,0.529875,0.150192,0.200000,0.000000,0.000000,0.000000,0.000000
0.654152,0.659663,0.400000,0.404282,0.500048,0.355365,0.607871,0.542642,0.283199,0.427527,0.200000,0.000000,0.000000,0.000000,0.000000
0.546374,0.522979,0.000000,0.598754,0.548838,0.429526,0.419771,0.577432,0.467998,0.601523,0.100000,0.000000,0.000000,0.000000,0.000000
0.965804,0.987003,0.000000,0.063989,0.876614,0.881285,0.505943,0.071252,0.910253,0.128581,0.000000,0.000000,0.000000,0.000000,0.000000
0.396075,0.454815,0.200000,0.661566,0.244698,0.262463,0.812372,0.416079,0.732514,0.200114,0.000000,1.000000,0.092292,0.200000,1.000000
0.974577,0.920346,0.000000,0.104086,0.894600,0.919595,0.348052,0.146377,0.836883,0.211317,0.000000,1.000000,0.024408,0.200000,0.000000
0.769036,0.690411,0.100000,0.131779,0.773506,0.911997,0.546320,0.197902,0.714436,0.165371,0.200000,0.000000,0.000000,0.000000,0.000000
0.604845,0.554179,0.000000,0.152617,0.715870,0.686871,0.570621,0.043509,0.978093,0.242772,0.000000,0.000000,0.000000,0.000000,0.000000
0.424470,0.362505,0.400000,0.283104,0.362031,0.301090,0.526847,0.204477,0.399196,0.514248,0.300000,0.000000,0.000000,0.000000,1.000000
0.807674,0.776953,0.200000,0.072441,0.627334,0.538172,0.218807,0.332060,0.645698,0.354706,0.000000,0.000000,0.000000,0.000000,0.000000
0.152803,0.180165,0.400000,0.576421,0.255833,0.165124,0.078217,0.546374,0.071435,0.766972,1.000000,1.000000,0.115202,0.400000,1.000000
0.916508,0.883409,0.000000,0.017790,0.748198,0.705398,0.620716,0.336627,0.563825,0.094006,0.000000,0.000000,0.000000,0.000000,0.000000
0.991948,0.970928,0.000000,0.102427,0.943773,0.899151,0.497541,0.069611,0.668667,0.059155,0.000000,0.000000,0.000000,0.000000,0.000000
0.869915,0.877155,0.000000,0.361412,0.820597,0.951017,0.525230,0.010249,0.769643,0.129778,0.000000,0.000000,0.000000,0.000000,0.000000
0.312997,0.410700,0.500000,0.507692,0.617788,0.490695,0.143819,0.249710,0.166656,0.670019,0.500000,0.000000,0.000000,0.000000,1.000000
0.917483,0.922965,0.000000,0.183708,0.962187,1.000000,0.558388,0.004305,0.985746,0.055014,0.000000,0.000000,0.000000,0.000000,0.000000
0.776661,0.797270,0.000000,0.071730,0.752443,0.704613,0.395752,0.021824,0.962483,0.112974,0.000000,0.000000,0.000000,0.000000,0.000000
0.793151,0.776454,0.000000,0.012141,0.874073,0.837716,0.461229,0.382904,0.472872,0.387504,0.000000,1.000000,0.047594,0.200000,0.000000
0.576654,0.525675,0.100000,0.206376,0.556253,0.736910,0.538630,0.077885,0.402953,0.243177,0.000000,0.000000,0.000000,0.000000,0.000000
0.920432,0.945179,0.000000,0.072262,0.898505,0.946874,0.527166,0.041574,0.915491,0.147035,0.000000,0.000000,0.000000,0.000000,0.000000
0.919062,0.863446,0.000000,0.034811,0.965028,0.883287,0.438604,0.030371,0.888171,0.117803,0.000000,0.000000,0.000000,0.000000,0.000000
0.884007,0.856621,0.000000,0.249508,0.761621,0.787140,0.509167,0.006196,0.731285,0.046175,0.000000,0.000000,0.000000,0.000000,0.000000
0.729780,0.695854,0.000000,0.432034,0.764429,0.800287,0.488881,0.158624,0.803523,0.154650,0.000000,0.000000,0.000000,0.000000,0.000000
0.665529,0.613871,0.100000,0.052937,0.755397,0.787944,0.378515,0.219453,0.658519,0.138685,0.100000,0.000000,0.000000,0.000000,0.000000
0.781704,0.827686,0.000000,0.063362,0.636921,0.723433,0.649196,0.018703,0.892033,0.103868,0.000000,0.000000,0.000000,0.000000,0.000000
0.421538,0.397757,0.300000,0.540635,0.256761,0.264730,0.528388,0.457113,0.484878,0.342768,0.300000,1.000000,0.012346,0.200000,0.000000
0.877651,0.906739,0.200000,0.243275,0.503207,0.608637,0.325932,0.017181,0.959708,0.025557,0.000000,0.000000,0.000000,0.000000,0.000000
0.437013,0.472233,0.400000,0.476903,0.569589,0.411460,0.404012,0.537590,0.411499,0.493580,0.200000,1.000000,0.073706,0.400000,1.000000
0.685945,0.621904,0.000000,0.108861,0.824551,0.798038,0.701637,0.039767,0.991262,0.136060,0.000000,0.000000,0.000000,0.000000,0.000000
0.061241,0.085665,0.300000,0.788804,0.074627,0.000000,0.060124,0.714239,0.154792,0.855749,1.000000,1.000000,0.542245,1.000000,1.000000
0.628319,0.495263,0.200000,0.091573,0.490888,0.385240,0.441037,0.128762,0.322306,0.206067,0.000000,0.000000,0.000000,0.000000,0.000000
0.447571,0.427102,0.200000,0.252558,0.644019,0.638336,0.361466,0.048259,0.781230,0.027810,0.100000,1.000000,0.007170,0.200000,0.000000
0.096132,0.187085,0.900000,0.420351,0.110241,0.077006,0.237256,0.793347,0.058726,0.655310,0.500000,1.000000,0.308628,1.000000,1.000000
0.213207,0.098113,0.100000,0.243861,0.292239,0.271957,0.337944,0.160207,0.639758,0.445410,0.000000,1.000000,0.083368,0.600000,0.000000
0.890903,0.892860,0.000000,0.153510,0.859889,0.882729,0.488271,0.140079,0.933654,0.062643,0.000000,0.000000,0.000000,0.000000,0.000000
0.919007,0.930406,0.000000,0.160627,0.536016,0.548488,0.546141,0.147924,0.891915,0.005978,0.000000,0.000000,0.000000,0.000000,0.000000
0.388606,0.409150,0.400000,0.361368,0.272437,0.312512,0.478407,0.247743,0.536153,0.257326,0.200000,0.000000,0.000000,0.000000,0.000000
0.228806,0.286407,0.100000,0.289593,0.402541,0.233634,0.278091,0.529196,0.439747,0.728006,0.600000,0.000000,0.000000,0.000000,0.000000
0.853790,0.901343,0.200000,0.160761,0.785453,0.796694,0.513480,0.080747,0.597253,0.287809,0.200000,0.000000,0.000000,0.000000,0.000000
0.570258,0.498507,0.000000,0.226468,0.765989,0.613370,0.517538,0.255890,0.728693,0.365989,0.200000,0.000000,0.000000,0.000000,0.000000
0.650180,0.631965,0.000000,0.081126,0.973430,0.965171,0.604393,0.053967,0.604401,0.206564,0.000000,0.000000,0.000000,0.000000,0.000000
0.363835,0.399106,0.500000,0.259943,0.535892,0.348916,0.336583,0.675657,0.470675,0.508607,0.600000,1.000000,0.753041,0.400000,1.000000
0.804715,0.826443,0.000000,0.007180,0.764255,0.728700,0.432803,0.009685,0.845430,0.038404,0.000000,0.000000,0.000000,0.000000,0.000000
0.500884,0.448887,0.400000,0.387608,0.413482,0.422594,0.401424,0.339486,0.240475,0.612702,0.400000,0.000000,0.000000,0.000000,0.000000
0.738359,0.682137,0.100000,0.076156,0.545709,0.601701,0.195212,0.394647,0.633705,0.040816,0.100000,0.000000,0.000000,0.000000,0.000000
0.521824,0.457771,0.200000,0.396344,0.389613,0.131568,0.481757,0.367258,0.495029,0.780320,0.300000,0.000000,0.000000,0.000000,0.000000
0.325699,0.344266,0.300000,0.390390,0.340828,0.179523,0.395400,0.425380,0.253282,0.343906,0.500000,1.000000,0.059387,0.200000,1.000000
0.758163,0.731913,0.000000,0.159505,0.728159,0.828832,0.583040,0.238682,0.745642,0.173595,0.000000,0.000000,0.000000,0.000000,0.000000
0.597941,0.610245,0.100000,0.124339,0.693137,0.643935,0.381110,0.194230,0.856332,0.115019,0.100000,0.000000,0.000000,0.000000,0.000000
0.954423,0.919650,0.200000,0.054541,0.784615,0.846686,0.597403,0.000590,0.841607,0.033777,0.000000,0.000000,0.000000,0.000000,0.000000
0.956653,0.951296,0.100000,0.193869,0.888745,1.000000,0.430389,0.192279,0.834095,0.034839,0.000000,0.000000,0.000000,0.000000,0.000000
0.912471,0.927783,0.000000,0.204604,0.791889,0.787077,0.434399,0.087691,0.803449,0.003518,0.000000,0.000000,0.000000,0.000000,0.000000
0.885313,0.827608,0.000000,0.060489,0.930165,1.000000,0.500631,0.070187,0.976034,0.012596,0.000000,0.000000,0.000000,0.000000,0.000000
0.547483,0.481130,0.400000,0.374265,0.221921,0.244798,0.285201,0.506840,0.514806,0.571137,0.100000,0.000000,0.000000,0.000000,0.000000
0.798422,0.749530,0.000000,0.000623,0.959980,0.983190,0.736232,0.013014,0.944211,0.040911,0.000000,0.000000,0.000000,0.000000,0.000000
0.772227,0.730553,0.100000,0.033387,0.848531,0.837753,0.512981,0.177449,0.585088,0.289720,0.000000,0.000000,0.000000,0.000000,0.000000
0.921792,0.906594,0.000000,0.399562,0.736400,0.768945,0.435443,0.352308,0.889615,0.041473,0.000000,0.000000,0.000000,0.000000,0.000000
0.195006,0.258086,1.000000,0.571169,0.127904,0.043281,0.322730,0.621761,0.084914,0.793401,1.000000,1.000000,0.267187,0.400000,1.000000
0.881994,0.863259,0.000000,0.145419,0.764873,0.800298,0.686439,0.075466,0.980192,0.060847,0.000000,0.000000,0.000000,0.000000,0.000000
0.521657,0.583885,0.200000,0.352125,0.379683,0.318483,0.229044,0.726855,0.538521,0.402034,0.400000,1.000000,0.195037,0.600000,1.000000
0.273597,0.307818,0.300000,0.316090,0.421841,0.354479,0.479518,0.484762,0.601623,0.222906,0.500000,1.000000,0.449117,0.400000,1.000000
0.705994,0.730222,0.100000,0.057905,0.545428,0.529933,0.118185,0.273971,0.776034,0.217817,0.000000,1.000000,0.077863,0.200000,0.000000
